,text,hashtags_count,users_tagged,numeric,avg_word_len,word_count
1166,"bukit gasing residents you can now get your covid19 tests done for rm 60 we are the first in the country to do this and we hope the government will follow suit kitajagakita
the test kits we are using are the same kits that moh is usin",1,0,0,4.0,46
1167,"siaran media

kes positif covid19 di majlis perbandaran selayang 

selangorgempurcovid19
kitajagaki",4,0,0,7.818181818181818,9
1168,greetings friday all lets equally read prayers ask for protection against the covid19 outbreak may all of us always be in the protection of allah swt amiin doa doajumaat salamjumaa,6,0,0,5.033333333333333,30
1169,hearts  hearts yes dr ahmad firdaus bin mohd haris chairman and cofounder medical mythbusters malaysia telegram covid19 malaysia join httptmecovid19malaysiaâ kitajagakita normabaharucovid19 malaysia its all about covid19 jointly assist the government of malaysia in dealing with the covid19 join group telegram serious discussion covid,2,0,0,6.613636363636363,45
1170,to avoid the spread of the covid 19 outbreak users are advised to register for sesb online customer service really simple press the following link for the sesb ocs list browse h,2,0,1,4.5625,32
1171,greetings friday special prayer to avoid covid19 lets practice this prayer always may all of us be protected and observed from the covid19 pandemic j,3,0,0,5.0,25
1172,morning2 reaches x open again friday is indeed a slow ope,3,0,0,4.2727272727272725,11
1173,0600hrsthe traffic flow is moving smoothly and controlled towards all directions along the highway the weather is good follow the conditional movement control order mco order together decided on the covid19 virus s,3,0,0,5.515151515151516,33
1174,0420hthe traffic flow is moving smoothly and controlled towards all directions along the highway the weather is good follow the conditional movement control order mco order together decided on the covid19 virus s,3,0,0,5.454545454545454,33
1175,0300hthe traffic flow is moving smoothly and controlled towards all directions along the highway the weather is good follow the conditional movement control order mco order together decided on the covid19 virus s,3,0,0,5.454545454545454,33
1176,0200hthe traffic flow is moving smoothly and controlled towards all directions along the highway the weather is good follow the conditional movement control order mco order together decided on the covid19 virus s,3,0,0,5.454545454545454,33
1177,0105hthe traffic flow is moving smoothly and controlled towards all directions along the highway the weather is good follow the conditional movement control order mco order together decided on the covid19 virus s,3,0,0,5.454545454545454,33
1178,covid  19 malaysia 5 november 2020 ki,3,0,3,4.285714285714286,8
1179,infoonwheels covid 19national census november 5 2020 1030am thursday arau parliament focus on delivering information  reminder of new norm practices my census  national census 2020 jabatanpener,5,0,1,6.384615384615385,28
1180,covid19 latest statistics in sarawak rtmsarawak covid19 kitamestimenang kitajagakita source press statement jpbn no 2732020 sarawak disaster management committee 5 november 2020 httpsinsta,3,1,2,7.217391304347826,23
1181,lets follow these steps when returning from purchasing food or goods keep ourselves safe from covid19 infection jpener,2,1,0,5.611111111111111,18
1182,replying to moworks llmrasmi and kkmputrajayasama so its wargaprihatin the spread of this co,2,3,0,5.642857142857143,14
1183,keep away the negative stigma towards covid19 patients give moral support so that they immediately recover japensabah jauhistigma kitajagakitaquote tweet sabah state information department japensabah its not going to be over nov 5 keep away the negative stigma towards covid19 patients give moral support so that they immediately recov,6,1,1,5.857142857142857,49
1184,congratulations congratulations to all upnm participants who joined the malaysia technology expo mte 2020 special edition covid19 international innovation awards upnmsharing upn,4,0,1,7.090909090909091,22
1185,cultural new norms in meeting management at upnm together we take steps to prevent covid19 in the workplace  myhealthkkm upnmsharing upn,4,1,0,5.476190476190476,22
1186,covid19  what is the role of citizens message from the vice chancellor httpsyoutubecomwatchvqbfbk5w8twifeatureyoutubeâ kitajagakita hapuskancovid19 vcuitm kitauitm uitmdihatikucovid19  what is the role of citizens messa,5,0,0,7.72,27
1187,videomakmurjohor covid19 case statistics in malaysia until 4 november 2020 kitajagakita keepjohorsafe sumber  departme,3,0,3,7.428571428571429,15
1188,happy pkpb citizens seremban togeth,1,0,0,6.2,5
1189,"practice new norms and adhere to the recommendations given by the ministry of health malaysia

we can definitely stop covid19 and regain zero covid19 cases in sabah

japens",3,0,0,5.107142857142857,26
1190,"safety measures to prevent the spread of covid19 outbreaks in rest amp treat areas and side stops along klk and lpt 1

lptdihati  m",4,0,0,4.416666666666667,24
1191,disconnect the covid19 chain by adopting the following preventive measures together we maintain the discipline of hygiene practices to avoid,2,0,0,6.05,20
1192,exit whenever necessary jointly prevent the covid19 outbreak kitamestimenang â â â mymotac kitajagakita kitamestimenang mysenibudaya senidalamtalian cuticutimalaysia malaysia,10,0,0,8.210526315789474,19
1193,this needed to resurface now as malaysia rides its third wave of covid19 lets not get complacent with embracing the new norm help flatten the curve and stay home as much as possible remember were all frontliners now,3,0,0,4.684210526315789,38
1194,2300the traffic flow is moving smoothly and controlled towards all directions along the highway the weather is good follow the conditional movement control order mco order together decided on the covid19 virus s,3,0,0,5.424242424242424,33
1195,status covid19 malaysia 4 november 2020 httpsyoutubecomwatchvgq8lhxnh26yâ covid19 covid19malaysia coronavirus malaysia kitajagakita kitateguhkitamenang kitamestimenang stayhome staysafe malaysiaprihatin rakyatjagarakyatstatus covid19 malaysia 4 november 2020 covid19 4 november 2020 total new discharge820 cumulative total24815 70 total new cases1032 cumulative total35425 total ac,11,0,6,8.55,40
1196,covid19 latest status in malaysia 04112020 1032 new cases 820 cured cases 10339 active cases 8 new deaths stayhome staysafeeveryone jagakesehatan kitajagakita 1family1,7,0,2,6.304347826086956,23
1197,2200hrsthe traffic flow is moving smoothly and controlled towards all directions along the highway the weather is good follow the conditional movement control order mco order together decided on the covid19 virus s,3,0,0,5.515151515151516,33
1198,covid19 current status in malaysia until november 4 2020 kitaja,3,0,1,5.4,10
1199,covid19 latest statistics in sarawak rtmsarawak covid19 kitamestimenang kitajagakita source jpbn press statement no 2722020 sarawak disaste,3,1,2,7.235294117647059,17
1200,4 nov  roadblock srj 3 at batu 10 jalan kapar klang is implemented to stem the spread of covid19 in klang selangor the sahih at rtm news beritartm rtm covid19malaysia pkpp kitajagakita kitamestimenang komuni,9,0,2,5.088235294117647,35
1201,malaysia covid 19 numbers for 4th november 2020 new cases 1032 cases recovered 820 cases deaths 8 kitajagakita covid19 covid19malaysia apacitermalaysia whatthestorymalaysia kkm kualalumpur selangor putrajaya pkpb cmco mco quarantine stayathome maskup wfhquote tweet kkmalaysia kkmputrajaya its not going to be over nov 4 covid19 current status in malaysia 4 nov 2020 cured case820 total cured cases24815 cases new case positive1032 import case3 local case1029 total positive35425 cases death case8 total death cases271 cases cases treated i,16,1,6,6.025974025974026,77
1202,4 nov  roadblock srj 2 at bukit raja toll klang exit line implemented to stem the spread of covid19 the sahih at rtm news beritartm rtm covid19malaysia pkpp kitajagakita kitamestimenang komuni,9,0,1,5.193548387096774,32
1203,4 nov  roadblock srj 1 at bukit raja toll klang entrance is implemented to prevent the spread of covid19 in klang selangor the sahih at rtm news beritartm rtm covid19malaysia pkpp kitajagakita kitamesti,8,0,1,5.121212121212121,34
1204,ga covid 19 invited to the jakarta city hall to meet mr wagub dki jakarta httpsinstagramcompchki8yilc4pigshid1bo3oicxkolmhâ joncyjonacta bangariza aniesbaswedan dkijakarta bnpbindonesia,3,5,1,7.857142857142857,21
1205,preventive measures are the best vaccine for us and families of covid19 infection janganlekadanalpa kitajagakita kitamestimenang normabaha,8,0,0,7.176470588235294,17
1206,dato oral answers drnoorazmi  deputy minister of health i in parliament on the efficiency of vitamin c  the covid19 vaccine httpsparlimengovmysenaraihansardhtmluwebdrâ covid19malaysia covid19 kitajagakita kitamesti,5,1,1,7.52,27
1207,1221hrs the traffic flow is moving smoothly and controlled towards all directions along the highway the weather is good follow the conditional movement control order mco order together decided on the covid19 virus s,3,0,0,5.352941176470588,34
1208,sitting at home if there is no outside affair for us together to help the country decide on the covid19 infection chain perintahkawalanpergerakanbersyarat conditionalmovementcontrolorder kitajagakita kitamestimenang covid19quote tweet department of information malaysia jpenerangan its not going to be over nov 4 if you want the number of daily covid19 cases to decrease rapidly sit at home if there is no significant deal source kkmputrajaya covid19 kitateguhkitam,9,2,1,6.0606060606060606,66
1209,members of the public are advised to take up roles and responsibilities by doing capp prevention charity compliance amp monitor to reduce the risk of covid19 infection kitajagakita,3,0,0,5.464285714285714,28
