UserName,Handle,Timestamp,text,Type
GA COVID-19,@G_Anti_Covid19,2020-11-09T09:50:12.000Z,"Distribution of Herbal Medicine Mpon-mpon & Vitamin C to the Community https://youtu.be/zJNuX0761yU Follow me : Instagram : @g .anti.covid19 Twitter : @G_Anti_Covid19 YouTube : GA Covid-19 Facebook : GA Corona #KitaJagaKita #GerakanKebaikan #GACovid19 #PakaiMasker #DirumahAja #ProtokolKesehatanPoslink GA Covid JB 031 Grogol Village Memmbagikan Jamu Mpon-mpon &amp; ... Poslink GA Covid 19 JB 031 Keluruhan Grogol, Together with The Management of RW 09, LMK RW 09, Task Force Covid 19 RW 09, Karang Taruna RW 09, FKDM, Mitra Jaya & Pemuda Pa... youtube.com",Global
BeritaRTM,@beritartm,2020-11-09T09:31:02.000Z,"9 Nov- PreventION OF COVID-19, PATI Prevention Operations carried out in an integrated manner https://berita.rtm.gov.my/index.php/jenayah/23200-cegah-covid-19-operasi-cegah-pati-dijalankan-secara-bersepaduâ€¦ 'The authentic, at RTM News' #BeritaRTM #RTM #COVID19Malaysia #PKPP #KitaJagaKita #KitaMestiMenang #KomunikasiKita #KerajaanPrihatin #KitaPrihatin","News, Malaysia"
L/raya Grand Saga,@GrandSagaTrafik,2020-11-09T08:54:20.000Z,"PKPB SOP IN THE COUNTRIES INVOLVED STARTS TODAY, 9 NOV 2020 TO 6 DIS 2020! Together we help the country to disconnect the Covid-19 infection chain. #PerintahKawalanPergerakanBersyarat #ConditionalMovementControlOrder #KitaJagaKita #KitaMestiMenang #Covid19Quote Tweet NATIONAL SECURITY COUNCIL OF THE PRIME MINISTER'S DEPARTMENT It's not going to be over Nov 8 SOP PKPB FOR COUNTRIES IN PENINSULAR MALAYSIA","News, Malaysia"
mukhtar,@mukhtarbakar,2020-11-09T04:13:12.000Z,"PKPB A joint effort to handle the COVID-19 pandemic by the Government. #Kitajagakita
 Insha Allah #allahjagakita","News, Malaysia"
RoninMalaya,@RoninMalaya,2020-11-09T03:37:25.000Z,"Cat dinnet distancing 
#COVID__19 #COVID19 #KitaJagaKita
 #Caturday #cat #CancelTheLockdown #malamminggu #Kucing","News, Malaysia"
RoninMalaya,@RoninMalaya,2020-11-09T03:35:33.000Z,"Open door pleasee, i brought snacks for us #KitaJagaKita #Kucing #cat #Caturday #malamminggu #Malaysia #KualaLumpur #selangor #COVID__190:15 26 views","News, Malaysia"
fikri_shaharani,@FikriShaharani,2020-11-09T03:24:18.000Z,Let's support #frontliner.. They work daytime obstruction of Covid-19. Now we're #frontliner.. #KitaJagaKita,"News, Malaysia"
CIDB Malaysia,@CIDBMALAYSIA,2020-11-09T02:59:13.000Z,TAKE KNOW AND CARE WHO IS THE CONTACT OF COVID-19 MEETING? Which category are you in when there is a positive case at work? Amalkan SOP suggested by KKM with discipline and continue using Mysejahtera Application. #kitamestimenang #staysafe #binasempurna #kitajagakitaKKR Malaysia and 3 others,"News, Malaysia"
MPR Auto Performance,@MPRautoperforma,2020-11-09T02:33:42.000Z,May this partnership be beneficial for your masters. Let us unite together in combating the spread of this Covid-19 outbreak. The important thing is#kitajagakita and #dudukdirumah ! Sincerely #teamMPR,"News, Malaysia"
Makmur Johor,@MakmurJohor01,2020-11-09T02:11:25.000Z,#VideoMakmurJohor Covid-19 Cases Statistics in Malaysia until 8 November 2020 #KitaJagaKita #KeepJohorSafe Source: @StatsMalaysia,Cases
Liga Malaysia,@ligamalaysianet,2020-11-08T14:41:29.000Z,Status Covid-19 Malaysia 8 November 2020 https://youtube.com/watch?v=ASskhTDDFRsâ€¦ #covid19 #covid19malaysia #coronavirus #Malaysia #KitaJagaKita #KitaTeguhKitaMenang #KitaMestiMenang #StayHome #StaySafe #MalaysiaPrihatin #RakyatJagaRakyatStatus Covid-19 Malaysia 8 November 2020 COVID-19; 8 November 2020 Total new discharge:825 Cumulative Total:28234 (70.2%) Total new cases:852 Cumulative Total:40209 Total active cases:11689 Case of place... youtube.com,"News, Malaysia"
Info Trafik Besraya,@BESRAYAtrafik,2020-11-08T14:11:37.000Z,2212hrs The flow of traffic is moving smoothly and controlled towards all directions along the highway. Rainy weather. Follow the Conditional Movement Control Order (MCO) order. Together decided on the covid-19 virus spread chain. #kltu #StaySafe #KitaJagaKita,"News, Malaysia"
Libkecik,@libkecik,2020-11-08T13:13:49.000Z,Starting tomorrow pkpb 9/11 until 6/12 #HapusCOVID19 #KitaJagaKita #pakaimasker #sentiasacucitangan #JagaJarak #Covid_19,"News, Malaysia"
ProFar,@mrProFar,2020-11-08T12:53:40.000Z,Madu 3 #COVID19 #COVID #COVID__19 #ChampionsLeague #KitaJagaKita #HapusCOVID19,"News, Malaysia"
rtmlimbang_limbangfm,@limbangfm,2020-11-08T12:23:06.000Z,Covid-19 Latest Statistics in Sarawak @rtm_sarawak #covid19 #KitaMestiMenang #KitaJagaKita Source: Press Statement JPBN No. 276/2020 SARAWAK DISASTER MANAGEMENT COMMITTEE 8 NOVEMBER 2020 https://instagram.com/p/CHVGJ3lgBbd/?igshid=56wqnq6inzctâ€¦,"News, Malaysia"
Ezat Mdn,@MuhamadAizatMdn,2020-11-08T12:12:04.000Z,"The number of vehicles increased sharply, which returned to apply for self-quarantine. #KitaJagaKita #Covid_19","News, Malaysia"
BeritaRTM,@beritartm,2020-11-08T11:36:50.000Z,"8 Nov - Authorities carry out Roadblocks (SJR) at Bukit Raja Toll, Klang (Exit Line) implemented to stem the spread of COVID-19. 'The authentic, at RTM News' #BeritaRTM #RTM #COVID19Malaysia #PKPP #KitaJagaKita #KitaMestiMenang #KomunikasiKita0:03 308 views","News, Malaysia"
Jabatan Penerangan Negeri Sabah,@JapenSabah,2020-11-08T11:27:09.000Z,close contact. The remaining 272 Cases are from other categories. More information on https://command.sabah.gov.my Source: Sabah State Covid-19 Disaster Management Committee #JaPenSabah #KitaJagaKita #TeguhKitaMenangBersama,Cases
Noorayah Ganipin,@noorayah_noeyz,2020-11-08T11:19:27.000Z,"Today Sabah recorded 512 Cured Patients, 524 New Positive Cases, 2 cases of deaths and no increase in new clusters. Source: Sabah State Covid-19 Disaster Management Committee #JaPenSabah #KitaJagaKita #TeguhKitaMenangBersamaQuote Tweet Sabah State Information Department @JapenSabah It's not going to be over Nov 8 Today Sabah recorded 512 Cured Patients, 524 New Positive Cases, 2 cases of deaths and no increase in new clusters. Source: Sabah State Covid-19 Disaster Management Committee","News, Malaysia"
Noorayah Ganipin,@noorayah_noeyz,2020-11-08T11:19:15.000Z,"D. Roadblock Report (SJR), Enforcement in Sabah Waters, Sanitation and General Announcements (Info On Wheels) More information on https://command.sabah.gov.my Source: Sabah State Covid-19 Disaster Management Committee #JaPenSabah #KitaJagaKita #TeguhKitaMenangBersamaQuote Tweet Sabah State Information Department @JapenSabah It's not going to be over Nov 8 D. Roadblock Report (SJR), Enforcement in Sabah Waters, Sanitation and General Announcements (Info On Wheels) More information on https://command.sabah.gov.my Source: Sabah State Covid-19 Disaster Management Committee #JaPenSabah #KitaJagaKita #TeguhKitaMenangBersama Show this thread","News, Malaysia"
Makmur Johor,@MakmurJohor01,2020-11-08T07:33:42.000Z,#BeritamakmurJohor Johor State Government will improve the methods and methods of delivering assistance to target groups affected by the COVID-19 pandemic More news on http://makmurjohor.com #KitaJagaKita #KeepJohorSafe #BerdiriBersamaJohor,"News, Malaysia"
PPBM OFFICIAL BAHAGIAN BATU GAJAH PERAK,@5UexTVqZKtyyZct,2020-11-08T06:12:18.000Z,May we get together to curb Covid-19 and May Malaysia recover quickly as it is ready. #pleasestayathome #kitajagakita,"News, Malaysia"
Info Trafik Besraya,@BESRAYAtrafik,2020-11-08T06:03:22.000Z,1403hrs The flow of traffic is moving smoothly and controlled in all directions along the highway. The weather is good. Follow the Conditional Movement Control Order (MCO) order. Together decided on the covid-19 virus spread chain. #kltu #StaySafe #KitaJagaKita,"News, Malaysia"
Azam Reddy,@azamreddy,2020-11-08T06:03:21.000Z,Originally only Seremban scrolls one state of PKPB at this time. sit home and run the job of the title.. make â€œfrontlinersâ more striving for 2.. congratulations to all of us all protected. #throwback #frontliners #covid_19 #kitajagakita *Old pictures are just ornaments,"News, Malaysia"
GMBK-KARAK-KTN-JABOR,@LPTTrafik,2020-11-08T05:44:28.000Z,Let's follow the steps of protecting yourself & the public from the COVID-19 outbreak. #LPTdihati #MohSinggah #PasangSokmo #KitaJagaKita,"News, Malaysia"
Jabatan Penerangan WPKL,@JaPenWPKL,2020-11-08T04:40:57.000Z,Information Delivery Focus : COVID-19 Chain Breaking Campaign Implementation of Conditional Movement Control Order (MCO) Essence of Budget 2021 (People's Wellbeing) #IOW #KomunikasiKita #PerintahKawalanPergerakanBersyarat #PKPB #JanganLekaDanAlpa #KitaJagaKita,"News, Malaysia"
Mohd Zairul Hafiez,@zairulhafiez87,2020-11-07T17:28:45.000Z,"PKPB is across the state in semanjung except Perlis, Pahang &amp; Kelantan from 9 November to 6 December 2020. #covid_19 #KITAJAGAKITA #PKPB","News, Malaysia"
Info Trafik Besraya,@BESRAYAtrafik,2020-11-07T17:00:14.000Z,0100hrs:The traffic flow is moving smoothly and controlled towards all directions along the highway. The weather is good. Follow the Conditional Movement Control Order (MCO) order. Together decided on the covid-19 virus spread chain. #kltu #StaySafe #KitaJagaKita,"News, Malaysia"
Muhdafiziealias,@muhdafiziealias,2020-11-07T16:54:26.000Z,"P=Perlis K=Kelantan P=Pahang B=Free Equally we pray that the other states are free from the contagion of covid-19. Aamiin, I'm sorry. #staysafe #ALLAHJAGAKITA #KitaJagaKita","News, Malaysia"
Kami Bina & Deko,@kamibinadeko,2020-11-07T16:42:08.000Z,May you all survive the coronavirus #pkp #pkpb #covid_19 #covid19malaysia #corona #dudukrumah #kitajagakita #kamibinadeko,"News, Malaysia"
Andrea Anne Dcruz,@0326_andreaanne,2020-11-07T16:36:51.000Z,CMCO is nearer guys so let's stop the spread of COVID-19 #StayHomeSaveLives #stayhomestaysafe #StopTheSpread #KitaJagaKita #kitamestimenang #StaySafeStayHealthy,"News, Malaysia"
Kami Logistics & Transport,@KamiLogistics,2020-11-07T16:33:12.000Z,"Greetings, self-care, family care, we take care of us. Yes ALLAH forgive us all our sins. #allahmahabesar #jauhkancorona #kitajagakita #dudukrumah #covid_19 #corona #malaysiaaman #kamilogisticstransport","News, Malaysia"
FJ Silverstate,@FikriJalil,2020-11-07T15:22:22.000Z,"Thank you for all the love & support, stranger afar. We try our best to deliver good flavourful food. #lockdown #again #covid_19 #kitajagakita #supportlocal #galanggalcafe @ Galanggal Cafe https://instagram.com/p/CHS1396gQPW/?igshid=q1h5zkelstkvâ€¦","News, Malaysia"
Info Trafik Besraya,@BESRAYAtrafik,2020-11-07T15:03:08.000Z,2302h:The traffic flow is moving smoothly and controlled towards all directions along the highway. The weather is good. Follow the Conditional Movement Control Order (MCO) order. Together decided on the covid-19 virus spread chain. #kltu #StaySafe #KitaJagaKita,"News, Malaysia"
Liga Malaysia,@ligamalaysianet,2020-11-07T14:38:13.000Z,Status Covid-19 Malaysia 7 November 2020 https://youtube.com/watch?v=uWERFXmqyoAâ€¦ #covid19 #covid19malaysia #coronavirus #Malaysia #KitaJagaKita #KitaTeguhKitaMenang #KitaMestiMenang #StayHome #StaySafe #MalaysiaPrihatin #RakyatJagaRakyatStatus Covid-19 Malaysia 7 November 2020 COVID-19; 7 November 2020 Total new discharge: 1029 Cumulative Total: 27409 (69.6%) Total new cases: 1168 Cumulative total: 39357 Total active cases: 11666 Cases ... youtube.com,"News, Malaysia"
Penjara Malaysia,@penjaramalaysia,2020-11-07T14:30:01.000Z,Goal 1 : People's Welfare. Strategy : Fighting COVID-19 and Public Health #StopCOVID19 #KitaJagaKita @KDNPUTRAJAYA @KKMPutrajaya @FriendsOfKDN @dhzhamzah @DGHisham @KPPenjara @AZIZRAZAK2,"News, Malaysia"
Jabatan Penerangan WPKL,@JaPenWPKL,2020-11-07T12:54:35.000Z,Information Delivery Focus : COVID-19 Chain Breaking Campaign Essence of Budget 2021 (People's Wellbeing) #IOW #KomunikasiKita #JanganLekaDanAlpa #KitaJagaKita #KitaMestiMenang #NormaBaharu #COVID19 #coronavirus #Belanjawan2021 #KesejahteraanRakyat,"News, Malaysia"
_Iqbal6499,@_Iqbal6499,2020-11-07T12:26:53.000Z,What PKPB Means P - Perlis K - Kelantan P - Pahang B - Free Obey the sop that is set do not forget to use mask #KitaJagaKita #COVID__19,"News, Malaysia"
MPP UNIMAS,@mppunimas,2020-11-07T12:12:24.000Z,"Congratulations and thank you for the amazing talent showcased by MyOHUN,UM and local rap artist on the collaborative production of this music video to promote the prevention of COVID-19 infections. Link video: https://youtube.com/watch?v=3GdLPJ5g1nEâ€¦ #kitajagakita #teguhbersama #UNIMASofficialDUDUK-STRETCHING This music video is a collaborative initiative for community awareness to prevent the spread of COVID-19. Youth are important engines to educate Malaysia in ... youtube.com","News, Malaysia"
Info Trafik Besraya,@BESRAYAtrafik,2020-11-07T12:05:10.000Z,2005h:The traffic flow is moving smoothly and controlled towards all directions along the highway. The weather is good. Follow the Conditional Movement Control Order (MCO) order. Together decided on the covid-19 virus spread chain. #kltu #StaySafe #KitaJagaKita,"News, Malaysia"
Connie,@rosnihconnie,2020-11-07T12:02:26.000Z,[Jom RT dan follow platform @malaysiafreeRT ] This Covid-19 season of online shopping is better! #kitajagakita @malaysiafreeRT gather all small business there. Window shopping here is best! All goods & services are there! Hehehe Support small business young Malaysians!,"News, Malaysia"
SMNET NEWS,@smnetnews,2020-11-07T11:54:15.000Z,"NEW Cases OF COVID-19 BY STATE, 7 NOVEMBER 2020 Putrajaya, Perlis, Kelantan and Pahang did not report new Cases today. All 1,168 positive Cases today are local Cases. #COVID19Malaysia #PKPP #PKPD #PKPB #KKM #staysafe #kitajagakita #DudukDirumah #Covid19",Cases
Majlis Bandaraya Kuala Terengganu,@mbktrg,2020-11-07T10:14:21.000Z,"COVID-19 Current Status In Malaysia, 7 Nov 2020 SOURCE : FB MINISTRY OF HEALTH MALAYSIA #MBKT #KualaTerengganu #PatuhiPKPP #KitaJagaKita",Cases
Jabatan Perikanan,@DOF_Malaysia,2020-11-07T10:05:41.000Z,DOF and District Disaster Management District distributed 300 sets of food supply to the Sabah Omadal Island community &amp; seaweed breeders impressed by the covid-19 pandemic #mydof #penerajuperikanan #tamanlautkhazanahnegara #mafi #makanankitamasadepankita #staysafe #fightcovid19 #kitajagakita,"News, Malaysia"
RTM SARAWAK,@rtm_swk,2020-11-07T09:48:57.000Z,Covid-19 Latest Statistics in Sarawak @rtm_sarawak #covid19 #KitaMestiMenang #KitaJagaKita Source: JPBN Press Statement No. 275/2020 SARAWAK DISASTER MANAGEMENT COMMITTEE 7 NOVEMBER 2020 https://instagram.com/p/CHSPuBgjA4B/?igshid=119ox9vhcgoy9â€¦,"News, Malaysia"
Seksyen TV RTM Sabah,@tv_rtmsabah,2020-11-07T09:48:21.000Z,"Taking care of self-health, COVID-19 is fast spreading. Get treatment immediately if you have symptoms. #PKPP #kitajagakita #KitaTeguhKitaMenang #BersamaCegahCovid19 https://instagram.com/p/CHSPprgsdsK/?igshid=1agpgjx6omey6â€¦","News, Malaysia"
syahrulnizamprubsntakaful,@NizamSyahrul,2020-11-07T09:47:03.000Z,"Perhaps this is the best path to curb the growing spread of the covid 19 outbreak. Hopefully, all of us will make it insya Allah, eliminate covid 19 from the earth of This Land yes Allah. Ameen #kitajagakita","News, Malaysia"
Saje Share,@SajeShareMedia,2020-11-07T09:45:37.000Z,"The government announced that PKPB is implemented nationwide with the exception of Kelantan, Pahang, Perlis from November 9 to December 6 #stayathome #staysafe #covid19malaysia #covid_19 #kitajagakita #kitamestimenangThe following media includes potentially sensitive content. Change settings View","News, Malaysia"
Info Trafik Besraya,@BESRAYAtrafik,2020-11-07T09:08:46.000Z,1708h:The traffic flow is moving smoothly and controlled towards all directions along the highway. The weather is good. Follow the Conditional Movement Control Order (MCO) order. Together decided on the covid-19 virus spread chain. #kltu #StaySafe #KitaJagaKita,"News, Malaysia"
